product_name,product_id,item_id,offer_lifecycle_status,product_lifecycle_status,source,status,request_id,product_short_description,product_long_description,abstract_product_id,product_class_type,product_type,primary_shelf,all_shelves,reporting_hierarchy,ironbank_category,source_id,bundle_type,bundle_group_id,gtin,upc,item_class_id,product_version,created_at,updated_at,request_batch_id
"S-noilite 26"" Straight Full Head Set Clip in Hair Extensions 8pcs 18clips (Dark Purple)",3CLAUABXT2D0,888692046,RETIRED,ACTIVE,,PRODUCT_PROCESSED,PIG-BECDF39F8CDD4299898065AA6C0AD011@ARABAQA/888692046/1,"<b>S-NOILITE CLIPS IN HAIR EXTENSION</b><br /><br /><b>*</b>These hair extensions are 100% made from Japanese Heat-resisting Kanekalon fiber. Tangle free, silky, soft, harmless material, natural appearance which feels like the human hair. Especially suitable for thin, middle or slightly thick hairs to add length & volume.<br /><br /><b>*</b>Clips of these hair extensions are already attached, you can easily apply the hair extension without any extra help in a few minutes. It naturally blends into your own hair and long time stay in place. People won't know you are wearing hair extensions because clips will be invisible.<br /><br /><b>*</b>Easy to wash and care these hair extensions. Just need a little mild shampoo and hair conditioner then washing in lukewarm water, then set on a flat towel and let them naturally dry. These clip in hair extensions serve life is about 6 to 12 months depending on care and use.<br /><br /><b>*</b>These clip in hair extensions also can be restyled with the scissors or curled by electronic hair stick as you like. Nevertheless we don't suggest curl it, the factory is using the special equipment to make a big curly. Therefore you might as well purchase the corresponding curly hair extension.<br /><br /><b>*</b>Color difference of the hair extensions might occasionally happens due to the display, light factors.<br /><br /><b>SPECIFICATIONS</b><br />*Hair Extensions Texture:Straight<br />*Hair Extensions Length: 26 inches<br />*Hair Extensions Net Weight: 170G(5.86 OZ)<br />*Hair Extensions Meterial: Top synthetic fibre(Natural,Soft,Harmless to Hair)<br /><br /><b>Package included:8 PCS/SET Full Head Hair Extensions</b> <br />1 PCS 6.5"" Wide Weft - 4 Clips Per Weft; <br />2 PCS 4.8"" Wide Weft - 3 Clips Per Weft; <br />2 PCS 3.5"" Wide Weft - 2 Clips Per Weft; <br />1 PCS 2.5"" Wide Weft - 2 Clips Per Wef; <br />2 PCS 1.2"" Wide Weft - 1 Clips Per Weft<br /><br /><b>Hair Extensions Care:</b><br />1.Always comb this through completely before using any detangling spray.<br />2.Wash out any hairspray or other styling products at the end of the day. with a mild shampoo and conditioner.<br />3.Use cold water and some shampoo designed for synthetic wigs.<br />4.Use a soft comb to brush starting from the bottom up. <br />5.Lay the hair extensions flat for natural drying.<br />","<ul><li>26"" Straight 8 Pieces 18 Clips Full Head Clip in Hair Extensions.<br /></li><li>100% Japanese High Quality Heat-resisting Kanekalon fiber. Tangle free, silky soft texture.<br /></li><li>FAST DELIVERY! 1-3 days delivery to your door!<br /></li></ul>",,,Hair Extensions,Beauty Next Day,"Hair Extensions, Beauty Next Day",HAIR ACCESSORIES,"Beauty, Personal Care, & Hygiene",3CLA-UABX-T2D0,,,00745560831335,745560831335,1,1573675315088,9/27/2017 4:41:40 AM,11/13/2019 8:01:55 PM,Wed Nov 13 19:54:35 UTC 2019_Wed Nov 13 19:57:36 UTC 2019
6 Pack - PEZ Refills: Chocolate Candy 8ct,2V3USZBVA2KZ,692021837,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-cb7f0848-064f-11ea-9941-fa163e58d464-MARKETPLACE_PARTNER#af71640e-8522-4f9f-986e-8f5c24398a15#MBM-PEZ-000085-6-W0U,PEZ Refills: Chocolate Candy 8ct <b>Pack of 6 for the UPC: 073621000858 </b><br /><br /><br /><br /><br />,6 Pack - PEZ Refills: Chocolate Candy 8ct,,,Hard Candy,Hard Candy,"Hard Candy, Shop All",HARD CANDY AND LOLLIPOPS,"Beauty, Personal Care, & Hygiene","194845059658, MBM-PEZ-000085-6-W0U",,,00194845059658,194845059658,1,1573675315082,11/12/2019 3:45:45 PM,11/13/2019 8:01:55 PM,
Replacement for JVC GZ-MG50US replacement battery,6KUAH7IM504L,518459404,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S2947894/31/109972,<ul><li>Manufacturer: CHOSEN SUPPLIES</li></ul>,"<body><p><b>What&apos;s Included:</b></p><ul><li>JVC Everio GZ-MG50US</li><li>JVC BN-VF707U Battery</li><li>Camcorder shoulder strap, lens cap, power adapter, USB cable, audio / video cable, IR remote control</li></ul></body>",,,Device-Specific Electronics Batteries,UNNAV,UNNAV,ELECTRONICS MISC L4,Electronics Accessories,747062446840,,,00747062446840,747062446840,1,1572763784830,10/16/2018 9:41:41 AM,11/13/2019 8:01:54 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_JD.csv
"Pero Instant Coffee, Original, 7 Oz",153T4C5U0KL6,28646370,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/028000596101/30533/30534,Instantly convenient and caffeine free! PERO is a 100% natural beverage with a coffee like taste.,"Pero Instant Coffee, Original, 7 Oz",,,Instant Coffee,Ground Coffee,"Tea, Coffee & Water, Ground Coffee, Instant Coffee, Coffee & Coffee Pods, Coffee Substitutes",COFFEE,Food & Beverage,"028000596101, fc0eca0694354aacb9761db3ca5f9dbf",,,00028000596101,028000596101,1,1573675314889,12/23/2015 5:41:46 AM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:028000596101.json
14k White Gold University of Colorado Buffaloes Mascot Logo Earrings 12x17 mm,7KOSKJARR22R,762982340,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-036CBBFA02984D80A31269F875F02B99@AQQBAQA/JSN-66573/4079,Attributes:<br />Genuine 14k White Gold - Avg Weight: 2.46 gr.<br />Item Size:  12x17 mm  (for perspective please see additional pictures for item set against an inch ruler)<br />30 Day Hassle Free Returns<br />100% Satisfaction Guarantee<br /><br /><br />Other Specs:<br />City / State / Country: Colorado<br />Earring Closure: Post & Push Back<br />Finish: Polished<br />Gender: Women's<br />Licensed By: NCAA<br />Licensed Organization: University of Colorado<br />Licensed Through: LogoArt LLC<br />Manufacturing Process: Laser Cut<br />Relative Size: Small<br />Length: 12 mm<br />Width: 17 mm<br />Primary Material: Gold<br />Primary Material Purity: 14K<br />Plating Material: Rhodium,Genuine 14k White Gold - Avg Weight: 2.46 gr.<br />Item Size:  12x17 mm  (for perspective please see additional pictures for item set against an inch ruler)<br />30 Day Hassle Free Returns<br />100% Satisfaction Guarantee<br />,,,Stamps & Stamp Sets,Stamping,"Stamping, All Stamp Supplies",STAMPING EMBOSSING AND GLITTER,Jewelry,JSN-66573,,,00193812131502,193812131502,1,1573675272696,11/13/2019 8:01:12 PM,11/13/2019 8:01:54 PM,036CBBFA02984D80A31269F875F02B99@AQQBAQA
"General Mills Nature Valley Granola Bars, 12 ea",73004VN3IAP1,995608966,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/016000363151/30494/30495,"Granola Bars, Gingerbread, Crunchy, Value Pack, Box 24 CT Limited edition. Made with 100% natural whole grain oats. Per 2 Bars: 190 calories; 1 g sat fat (4% DV); 125 mg sodium (5% DV); 11 g sugars. Nature Valley Crunchy bars are made with best ingredients from nature like 100% natural whole grain oats and ginger. Enjoy! 100% recycled paperboard. Box Tops for Education. Since 1880. Quality Guarantee: We&amp;apos;re committed to quality. In fact, we unconditionally guarantee it. If you are not satisfied with the quality of this product, a prompt refund or adjustment of equal value will be made. Your comments and questions are welcome. Save the UPC and code date information and - Call: 1-800-231-0308 (7:30 am-5:30 pm CT weekdays). Write: General Mills, Box 200, Mpls, MN 55440. www.GeneralMills.com. how2recycle.info. Partially produced with genetic engineering. Learn more at Ask.GeneralMills.com. Carbohydrate Choices: 2.   Contains soy; may contain peanut, almond and pecan ingredients. 12 - 1.49 oz (42 g) 2-bar pouches [17.88 oz (1 lb 1.88 oz) 506 g] Minneapolis, MN 55440 800-231-0308 General Mills","<ul><li>Granola Bars, Gingerbread, Crunchy, Value Pack</li><li>Limited edition. Made with 100% natural whole grain oats. Per 2 Bars: 190 calories; 1 g sat fat (4% DV); 125 mg sodium (5% DV); 11 g sugars. Nature Valley Crunchy bars are made with best ingredients from nature like 100% natural whole grain oats and ginger. Enjoy! 100% recycled paperboard. Box Tops for Education. Since 1880. Quality Guarantee: We're committed to quality. In fact, we unconditionally guarantee it. If you are not satisfied with the quality of this product, a prompt refund or adjustment of equal value will be made. Your comments and questions are welcome. Save the UPC and code date information and - Call: 1-800-231-0308 (7:30 am-5:30 pm CT weekdays). Write: General Mills, Box 200, Mpls, MN 55440. www.GeneralMills.com. how2recycle.info. Partially produced with genetic engineering. Learn more at Ask.GeneralMills.com. Carbohydrate Choices: 2.</li></ul>",,,Snack Bars,Nature Valley Granola Bars,"Nature Valley Bars, Granola Bars, Nature Valley Granola Bars",PROTEIN AND GRANOLA BARS,Food & Beverage,"016000363151, 00016000363151",,,00016000363151,016000363151,1,1573675314839,5/10/2017 4:09:08 PM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:016000363151.json
"Folgers Fresh Breaks Black Silk Instant Coffee, 8 count, 0.85 oz",62POMSM6I6KN,22101531,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/025500201399/30055/30056,<p>Your perfect cup of Folgers coffee is only moments away with Folgers Fresh Breaks Black Silk Instant Coffee. Each ready-to-use packet instantly delights your senses with a taste and aroma that can only be Folgers.</p>,"<B>Folgers Fresh Breaks Black Silk Instant Coffee:</b><ul><li>Rich mountain grown taste, anytime, anywhere<li>Fresh coffee ready now<li>100% Arabica coffee<li>Dark roast</ul>",,,Ground Coffee,Ground Coffee,"Tea, Coffee & Water, Ground Coffee, Instant Coffee, Coffee & Coffee Pods, Folgers Ground Coffee, Folgers Coffee",COFFEE,Vehicle Parts & Accessories,025500201399,,,00025500201399,025500201399,1,1573675299818,12/23/2015 5:24:49 AM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:025500201399.json
"Cracker Barrel 2% Milk Reduced Fat Vermont Sharp White Cheddar Cheese Chunk, 8 oz Wrapper",2T1O4PN716RL,185573628,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/021000009022/32640/32641,"Cracker Barrel 2% Milk Reduced Fat Vermont Sharp White Cheddar Cheese is an East Coast cheddar with a complex, full flavor that's perfect for serving guests. This extra sharp cheddar cheese comes in a convenient block that's easy to slice and serve. The reduced fat sharp white cheddar is made with 2% milk for a creamy texture and contains 90 calories per serving. Add this delicious cheddar to a cheese board along with black pepper crackers, pine nuts, prosciutto and strawberries for dinner parties and holiday get-togethers. Serve this creamy cheese with your favorite sweet Riesling for a wine and cheese night. Keep the plastic wrapped 8 ounce cheese chunk refrigerated.","<ul><li>One 8 oz. package of Cracker Barrel 2% Milk Reduced Fat Vermont Sharp White Cheddar Cheese</li><li>Cracker Barrel Vermont Sharp White Cheddar Cheese from the markers of world champion cheese</li><li>East Coast cheddar cheese delivers a complex, full flavor</li><li>White cheddar cheese chunk is ideal for slicing and serving</li><li>Reduced fat white cheddar made with 2% milk and contains 90 calories per serving</li><li>Vermont white cheddar cheese is perfect for entertaining guests</li><li>33% less fat than regular Cracker Barrel cheddar cheese</li></ul>",,,Cheeses,Cheese,Cheese,PASTA PASTA SAUCE AND CHEESE,Food & Beverage,"021000009022, 00021000009022",,,00021000009022,021000009022,1,1573675314562,8/17/2016 10:18:39 AM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:021000009022.json
"Ccdes Bamboo Charcoal Mint Strawberry Flavour Children Toothpaste Anti Dental Caries Oral Care , Strawberry Flavour Children Toothpaste, Kid's Toothpaste",2O7X6959LNHO,294087512,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-8e3ceebe-064f-11ea-aef3-fa163e289e6f-MARKETPLACE_PARTNER#9e1758b6-d99a-4fd0-aca7-cdeea6d3b26c#3488_EJOYOJM22994,"<span ><strong>Features:</strong></span><br /><ul><li><span >The addition of Asparagin AB can remove bacteria in the mouth and prevent dental caries.</span></li><li><span >Bamboo charcoal C active ion can effectively adsorb tooth surface stains, bright white teeth.</span></li><li><span >Strawberry flavor, can help eliminate bad breath, make breath natural.</span></li><li><span >Containing natural plant extracts, the toothpaste is safe and assured to use.</span></li><li><span >Designed for children, very suitable for home and travel use. </span></li></ul><br /><span ><strong>Specification:</strong></span><br /><span >Item Type: Children's Toothpaste </span><br /><span >Net Content: 45g </span><br /><br /><span ><strong>Package list:</strong></span><br /><span >1 * Children's Toothpaste </span><br />","<ul><li>very suitable for home and travel use</li><li>,The addition of Asparagin AB can remove bacteria in the mouth and prevent dental caries</li><li>Bamboo charcoal C active ion can effectively adsorb tooth surface stains, make breath natural</li><li>Containing natural plant extracts</li></ul>",,,Toothpastes,Toothpaste,Toothpaste,ORAL CLEANING,"Beauty, Personal Care, & Hygiene","07385828544688, 3488_EJOYOJM22994",,,07385828544688,,1,1573675314514,11/13/2019 10:36:16 AM,11/13/2019 8:01:54 PM,
Oklahoma State Cowboys ISlide Tonal Pop Slide Sandals - Black,2R3ORYESCAZ5,118660735,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,AE2-CET-75d9dc6a-064f-11ea-8ebf-fa163e58d464-MARKETPLACE_PARTNER#2ceb98e7-2434-4296-a1ef-da2eab6e2820#3635847-11,"Slide into a comfortable pair of sandals and gear up for Oklahoma State Cowboys game day at the same time. With the Tonal Pop Slide Sandals from ISlide, you can do just that. Featuring Oklahoma State Cowboys graphics and logos, you can now look the part of a die-hard fan from head to toe.",<li>Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics</li><li>Material: 70% Rubber/30% Synthetic Fabric</li><li>Built-in arch support</li><li>Printed graphics</li><li>RPL Signature Relief Pro Lining with massaging footbed contours and antimicrobial spray to prevent odors</li><li>Half sizes should size up</li><li>EVA midsole</li><li>Officially licensed</li><li>Imported</li><li>Brand: ISlide</li>,,,Sandals,"Oklahoma State Cowboys Pajamas, Sweatpants & Loungewear","NCAA Apparel, Oklahoma State Cowboys Pajamas, Sweatpants & Loungewear, Oklahoma State Cowboys, Oklahoma State Cowboys Accessories, Shoes Fan Shop, IMG Tier 1 Teams",FOOTWEAR MISC L4,Footwear,191838311793,,,00191838311793,191838311793,1,1573675314480,8/7/2019 6:06:39 PM,11/13/2019 8:01:54 PM,
Diet Pepsi Original 1 Liter Pet 1pk15,4BEGYRVJ6ZS6,476521930,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/012000171758/26686/26687,"Pepsi - the bold, refreshing, robust cola. Live For Now.",<li>Cola</li><li>33.8 Fluid Ounce (FO)</li>,,,Soda Pop,Pepsi,"Pepsi, All Soda Pop",SOFT DRINKS,Food & Beverage,"012000171758, 00012000171758",,,00012000171758,012000171758,1,1573675314337,12/21/2017 10:59:58 PM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:012000171758.json
"Morris National Naturally Nutfull  Truffle, 15 ea",53R1CAIO01WZ,122491703,RETIRED,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/013413796286/27018/27019,"Truffle, Almond Chocolate, Pouch 4.5 OZ Made with natural ingredients. Fairtrade. 140 calories (7% DV) per serving. 3 pieces per serving. Suitable for vegetarians. Zero trans fat. No preservatives. Fairtrade milk chocolate. Creamy almond filling. Dry roasted whole almond. Cream cheese flavored chocolate. Crisp rice. Cocoa wafer. Sugar, cocoa butter, cocoa mass and vanilla traded in compliance with Fairtrade Standards, total 47%. Visit www.info.fairtrade.net. Find us At Facebook, Twitter, Instagram. www.naturallynufull.com. Made in USA.  Temperature sensitive chocolate, keep cool and dry to prevent melting. Allergens: Contains almond, wheat, milk, and soy. May contain traces of other tree nuts. 15 pieces [4.5 oz (127 g)] Azusa, CA 91702 800-6-MORRIS","<ul><li>Truffle, Dry Roasted Whole Almond, Almond Chocolate</li><li>Made with natural ingredients. Fairtrade. 140 calories (7% DV) per serving. 3 pieces per serving. Suitable for vegetarians. Zero trans fat. No preservatives. Fairtrade milk chocolate. Creamy almond filling. Dry roasted whole almond. Cream cheese flavored chocolate. Crisp rice. Cocoa wafer. Sugar, cocoa butter, cocoa mass and vanilla traded in compliance with Fairtrade Standards, total 47%. Visit www.info.fairtrade.net. Find us At Facebook, Twitter, Instagram. www.naturallynufull.com. Made in USA.</li></ul>",,,Chocolate Candy,Shop All Chocolate,Shop All Chocolate,CHOCOLATE,Food & Beverage,013413796286,,,00013413796286,013413796286,1,1573675314244,9/14/2016 4:08:32 PM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:013413796286.json
Simple Truth Organic Seltzer Water Mixed Berry,2Z0AHGEWG65C,526189164,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/011110788986/31809/31810,Simple Truth Organic Seltzer Water Mixed Berry8 CansExpiration Date Always FreshAll items are Free From 101+ artificial preservatives and ingredients so you can feel better about the delicious goodness that’s in the food you serve your family.,Simple Truth Organic Seltzer Water Mixed Berry,,,Bottled Drinking Waters,Organic Foods,"Organic Foods, All Waters, Propel Powdered Drink Mixes, Bottled Water",WATER,Food & Beverage,011110788986,,,00011110788986,011110788986,1,1573675314234,10/31/2018 9:30:20 AM,11/13/2019 8:01:54 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:011110788986.json
